twitter id,twitter text,lable 
1243518218670452737,"b""#SocialDistancing isn't a fantasy. Keep up the Laxman Rekha.\n\nFollow\xe2\x9e\xa1 Invincible Web Solutions on FB, Instagram, Twitter, and Get interesting \xf0\x9f\x98\xae Updates Daily.\xe2\x98\x91\nContact \xe2\x98\x8e +91-9958948829 to know more.\n\n#SocialDistancing #LakshmanRekha #StaySafe #StayHealthy #SelfQuarantine https://t.co/C9QQ6zCOCV""",1
1243518222554578952,"b'Social distancing is a part of life at the moment. To help with the 2-metre rule, just imagine you have a Pacific White Sided #dolphin between you and the next person. #FlattenTheCurve #Brighton #Sussex https://t.co/Pe716MxUVa'",1
1243529809424265217,b'#SocialDistancing #CoronaLockdown #Coronavirus #COVID19 Great unsigned music Read about great artists on https://t.co/6eSHHkHzmv by Rain or Shine via @perrisrecords Listen on https://t.co/CnNg5Lvd7i or on https://t.co/pyHWGqFA4R https://t.co/gac6hmKdCi',2
1243526978034073600,b'@xxxBJFrazier @EndlesslyArous1 @AJ_Ravenheast @Haven_Carter @TheWife101 @beaudoin_travis @SinCityMadame @MelHofferAuthor @LaurenIpsome @myrawestinbooks @FemdomLove10 @RachelsErotica @WriterLindsey @LLCraftbooks @AlesonAlexander Not n Goodreads yet... but I do follow back. Good morning everyone. \xf0\x9f\x92\x8b\xf0\x9f\x92\x9d#writerslife #writer #author #bestseller #goals #bookexpo #londonbookfair #bookworm #Covid19 #Coved- #socialdistancing #masks \n#coronavirus #selfisolation  #pandemic #globalpandemic #CoronaLockdown',2
1243529666016817152,"b'CRY \xe2\x80\x9cHAVOC!\xe2\x80\x9d AND LET LOOSE THE TINY DOG OF WAR!!!! \xf0\x9f\x90\x95 \n\nor: a carefree afternoon walk in the forest with #captainjuno\n\nI wonder how extroverts are coping these days.. For me, I\xe2\x80\x99m gonna keep up the #SocialDistancing thing after this is over. https://t.co/8c61lockLo'",1
1243514609321029634,b'We have more than enough supply and the shops around are open for daily supply. #dontpanicbecautious #letsdoourbit #precautionisbetterthancure #SocialDistancing \n#IndiaFightsCorona #IndiaStaySafe #wehaveenoughsupply #TogetherWeCan #LetsFightCorona https://t.co/jIBGlXs0sF',1
1243530769248772096,b'Nature and the outdoors are good for the soul \xf0\x9f\x92\x9a Practice social distancing in one of our 19 Metro Parks and enjoy some solo time.\nhttps://t.co/PYbe4VwSMu\n#cbusmetroparks #socialdistancing #nature #wildlife #hiking',2
1243527900646825989,b'Wrote my first blog post on tips to help maintain #mentalwellbeing during this period of #socialdistancing and #coronavirus please feel free to check it out and let me know what you think! https://t.co/sHZymfii1X',1
1243527234092019712,b'How to Survive Social Distancing\nRead the post below\nMake the most out of it!\n\n#IndiaFightsCorona #coronavirus #quarantine #selfquarantine #vastushastra #flatsindeolali #flatsinnashik #lamroad #terraceflats #realestate #commercial #residential #shahbuildersanddevelopers https://t.co/I517q3rDqK',1
1243527487373619202,b'.@BorisJohnson &amp; .@MattHancock have just proved it\xe2\x80\x99s not easy/possible to practice #SocialDistancing at work yet still they refuse to order all non/critical construction &amp; other businesses to cease operating. Their incompetence is costing lives #coronavirusuk #LockdownLondon',0
1243530271108014082,b'#fbf Remembering when we could gather together. We are anxiously waiting to get back in our communities to gather with our awesome citizens. #socialdistancing #covid19 #greersc #greerpd #policingisapartnership https://t.co/EvQufQtNhZ',0
1243522096036302848,"b""If Boris had a Corona virus test he must of been symptomatic (the only current reason to test in A&amp;E at least)...if he was symptomatic why on earth wasn't he self isolating?! \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f Practice what you preach #SocialDistancing""",1
1243521890897051650,b'One of the best parts of this Polish Prince Pierogi business is interacting with our customers. So in this time of #socialdistancing it made our day to get this note from one of our youngest fans when we delivered\xe2\x80\xa6 https://t.co/Ae7gbVoMEL',2
1243520731130068992,"b'Pandemic Playlist Porch Concert: Friday, March 27. I\xe2\x80\x99ve had some requests for Pat Benatar and this song seemed appropriate to our situation. #pandemic #pandemicplaylist #pandemicplaylistporchconcert #socialdistancing #WeCanDoThis #Salud  https://t.co/bZRWsKhaBD'",1
1243522164638117890,"b'As 6 more positive cases are found in #TamilNadu, #SocialDistancing boxes being drawn in front of the medical shops and grocery stores. #ReporterDiary (@Akshayanath) \nMore videos: https://t.co/FAHzdk9TO8 https://t.co/N9kNxAeSHZ'",2
1243524963044335616,b'I remember watching I Love Lucy nonstop when I had my tonsils taken out...her antics always made me smile! This ballet scene is particularly humorous \xf0\x9f\x98\x82\xf0\x9f\xa9\xb0 #gottakeeplaughing #socialdistancing https://t.co/P8mBztbypk',2
1243524291079086080,"b'A cold early Friday morning..Taking a walk ! \xf0\x9f\x99\x82\xf0\x9f\x99\x8fSocial Distancing..Stay Home Stay Safe Stay Healthy Everyone \xf0\x9f\x99\x82\xf0\x9f\x99\x8f\n#fridaymorning \n#inthistogether\n#staysafestayhealrhy \n#stayhomesavelives @ West Hollywood, California https://t.co/Cs1tCDrLzm'",1
1243524658743463936,"b'Today\xe2\x80\x99s hand washes are dedicated to @MariahCarey, @Fergie and Quentin Quarantino, I mean Tarantino. \xf0\x9f\x8e\x89\n#quarantinerocks #quarantine #socialdistancing #coronavirus #coronamemes #quarantinebirthday #happybirthday #mariahcarey #fergie #quentintarantino #quentinquarantino https://t.co/3Xt51MviNp'",1
1243524681044500482,"b'As you are #SocialDistancing and spending time at home, here are some small ways you can improve your health, which will have a big impact in the long-term. Read the blog: https://t.co/2f8jsBamid https://t.co/EjWDNYhBVe'",1
1243512334384910337,"b'My sister and I found our Nintendo DS consoles but we only have one charger, one stylus, and one copy of #AnimalCrossing between us. Looking forward to more days #SocialDistancing together. Let the sibling conflict commence. https://t.co/fJnwlEcNwf'",1
1243508327423901698,"b'Another of our favourite things to do during our weeks at home... SINGING! \xf0\x9f\x98\xbb\xf0\x9f\x8e\xb5\xf0\x9f\x8e\xb6\xf0\x9f\x8e\xa4\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x8e\xa4\nWhich songs cheer you up the most? PG Cat does a great version of ""What\'s New Pussycat?"" \xf0\x9f\x98\xb9\n\n#catsofinstagram #cartoon #dailymeme #selfisolation #singing #hobbies #socialdistancing https://t.co/Fpn7hPq7LJ'",2
1243533039193341952,"b'The need of the hour is to stay at home even when the heart says to ""go outside"". We are in this together!\n #stayhome #savelives #staysafe #socialdistancing #covid_19 #FlattenTheCurve #coronavirusindia #thistooshallpass https://t.co/wIbNnUGGVf'",1
1243540581265145857,"b'#BALIDADENAPADEGA to defeat #ChineseVirus  Balidan in form of #Lockdown21 #WashYourHands #SocialDistancing . BALIDAAN of all wrong habits. \nWe,Humans,stand united (&gt;3 mts Apart :P) for these BALIDAAN.\nThere is No other Option \n@TripathiiPankaj @Nawazuddin_S https://t.co/C2s6x4tQ58'",1
1243540914305486855,"b""What a week! We're happy you stayed along the ride (at home of course). Today, Georgie wants the kids to celebrate #MakeMyPlateGeorgiaGrown with these activities. #AgWeekatHome #GaAgWeek2020 #georgiagrown #socialdistancing https://t.co/fwIlSk7SL0""",2
1243535638063972352,"b""Are you twiddling your thumbs thinking of things to do while practicing #SocialDistancing? Then, you've come to the right place!\n\n\xf0\x9f\xa7\x91\xe2\x80\x8d\xf0\x9f\x8c\xbe Start a small garden\n\xf0\x9f\xa7\xb9 Spring clean your home\n\xf0\x9f\x93\x9a Read a new book""",1
1243536711696691210,"b'We are just cool like that... my kiddo has been living it up this #socialdistancing wearing sweater pants everyday , no uniforms. No rigid schedule. Learning at a pace he can keep up with here. And yes I do push\xe2\x80\xa6 https://t.co/piGwhLevHa'",2
1243537635471233029,"b'Unfortunately our issues don\xe2\x80\x99t take a break, even during a pandemic. Even during #socialdistancing how do we support our young ppl to find solutions to keep them from hurting each other? @ants012369 @RashaadRahman @HiJackTheDay @SadiqaReynolds @bnDrEddie @dunseldjr @JDuenas24 https://t.co/XZFIurhUsh'",0
1243534206665478148,"b'As patients are being told to stay inside and practice #socialdistancing, #telehealth services like Planned Parenthood Direct are becoming even more important to health care access. #PPDirect #healthcare\nhttps://t.co/EiA26kvRjt'",2
1243570896561897473,b'An Garda\xc3\xad Siochana will impose restrictions in Ballybunion this Sunday to ensure better compliance with social distancing requirements to deal with the #COVID19 crisis https://t.co/Pp6LTjkEEr',1
1243574587406893058,"b'State Health Officer: Open-air activities are still allowed. Golf courses can stay open, as long as people maintain social distancing and have fewer than 10 involved. #COVID19  @abc3340'",1
1243668416151592962,"b'By now we all know the steps to take to clean our hands and social distance with the #coronavirus. However, the lack of  #handsanitizer at stores is truly shocking. My order from #Amazon will come In May!! We need to do better as a nation.'",1
1243662975216517120,b'Amazing that London markets are not sticking to the social distancing or basic rules for curbing the spread of the virus. Surely something needs to be done about this? @metpoliceuk @BorisJohnson @BBCNews @SkyNews @BBCNaga @louiseminchin #COVID19 #billingsgate https://t.co/XjtEI5xoEd',1
1243663387076296710,"b""The best way of staying healthy is social distancing. The best way of saving lives is the app provision of ICU beds and ventilators.  Yes, we need to focus on what we can control for but let's not leave our critical thinking faculty at the doors of #RTE #LateLateShow #COVID19""",2
1243660984901926916,b'Some weekend cheer! #WeAreInThisTogether #Covid19\n\nPlease continue to maintain Social Distancing &amp; Wash your Hands.  The Oases are still open for Drive-Thru and Carry-Out for your weekend treats https://t.co/NXtQBDmgfT',2
1243670435511894019,b'Going to Wholes food during Coronavirus pandemic. Doing our part with social distancing. Are you doing your part to fight Coronavirus? #DrTranBioSci #biotech #Coronavirus https://t.co/2Fm2WqWwi4',1
1243583091576356872,"b'I don\xe2\x80\x99t understand why we are practicing social distancing yet can\xe2\x80\x99t get enough tests to start multiple drive thru testing centers to test more ppl, limit exposure for health care workers &amp; conserve PPE #COVID19'",2
1243580438947549187,b'This is E 180th St. station in the Bronx. This is what it\xe2\x80\x99s like to NOT have the privilege of working from home. Social distancing is a privilege that many don\xe2\x80\x99t have. #COVID19 #NYC https://t.co/DCmIHUJP1b',1
1243592373470461954,b'#SouthAfrica criminals practice social distancing -  fuel station in Johannesburg robbed at gunpoint by men wearing white HazMat suits pretending to be health authorities coming to test the staff for coronavirus  #COVID19',0
1243585556707188737,b'BESIDES making VIDEOS of these helpless hungry people; u could have advised them NOT TO ASSEMBLE LIKE THIS and keep SOCIAL DISTANCING and OTHER REQUISITE PRECAUTIONS; https://t.co/OxPFPdJFRT',1
1243595984753565696,b'What have you been using for your business meetings whilst in isolation? #COVID19 #BorisJohnson #CovidUK #coronavirus #coronavirusuk #selfisolating #SocialDistancinguk #Zoom #zoommeetings #WhatsApp #Hangouts #hangoutmeet #videocall #flexibleworking #remoteworking',1
1243589176160915456,b'Join the danacortezshow watch party! A great event for social distancing! Swipe left for the steps! Link will be sent out at 7:55pm pst! Enjoy! #dcshow #mykiss973 #quaratine #movie #covid19 #stepbrothers https://t.co/iuCjgc2D8Q',2
1243487262442016771,"b""There are always people who ignore the advice of #SocialDistancing and #StayHomeSaveLives. That's why we need a nationwide #lockdown with closures of all beaches and parks. #Lockdown Victoria NOW @DanielAndrewsMP. #Lockdownaustralia NOW @ScottMorrisonMP. #coronavirusaustralia https://t.co/C777jEJejW""",1
1243489383501701122,"b""HAPPY #SocialDistancing FRIDAY \xf0\x9f\x8d\xbb \n\nIs this you 'working from home \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb'? Wherever you are \xf0\x9f\x8c\x8e, \xf0\x9f\x91\x8f for staying at home &amp; #flatteningthecurve \xf0\x9f\x93\x89+ Salute to \xf0\x9f\x91\xa9\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f\xf0\x9f\x91\xa8\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f\xf0\x9f\x91\xae\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n\nShare \xf0\x9f\x93\xb8/\xf0\x9f\x93\xb9 how you spend \xf0\x9f\x8f\xa0 time &amp; win up to 20 $USDT \xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x92\xac\n\n*Follow @OKEx, RT &amp; tag frds. Must be your own content. https://t.co/6VgvdXOdM4""",1
1243504188157562882,"b'MHA issues advisory to all States/UTs to make adequate arrangements for migrant workers, students etc from outside the States to facilitate Social Distancing for #COVID2019\n\nDetails : https://t.co/kuvQApAiTm\n\n#IndiaFightsCorona \n#StayHomeSaveLives'",1
1243505975983656963,b'Boris Johnson Has Corona Virus. British PM Tested Positive {https://t.co/kXMJ3i1ZCT}\n\nworldinformed #borisjohnson #coronavirus #primeminister #COVID19 #COVID2019uk #COVID #SocialDistancing #socialisolation #british #politician #FridayFeeling\n#StayHome https://t.co/sSWMX6nn1U',1
1243506570492862464,"b""Always civil! We've worked together on occasion for really big issues before and continue to do so. FYI- this was a few months ago, before the COVID-19 crisis. Now, we all practice Social Distancing to #FlattenTheCurve Everyone must do the same. https://t.co/EML5i1Jtoz""",1
1243504656774504448,"b'Stay well, Stay safe. We look forward to the opportunity of serving you again soon!\n\n#StayHome #StaySafe #SocialDistancing #TogetherAtHome #Covid19 #corona #breakthechain #TheJungleRestaurant #Muscat #oman https://t.co/JG9Y3GSTM3'",2
1243453248108888064,b'The @eNCA journalist running live interviews with some of the people in public forgot about #socialdistancing as part of the measures to avoid/limit transmissions or does the mask and gloves give her comfort.',2
1243454115964801024,b'Proof that we were actually having Friday night drinks. Next Friday is 80s dress up \xf0\x9f\x8d\xb7 as one friend loves dress up. Gives us something funny to look forward to while #socialdistancing https://t.co/MOS3uk6UKA',2
1243452668682440704,"b'Delhi: People practice social distancing while standing in a long queue outside a State Bank of India branch in Ambedkar Nagar, amid #lockdown due to #coronavirus. https://t.co/ZfDlFIHjI6'",1
1243456000239325184,b'As soon as this lock down is over this will be available to be tattooed. #tattoo #cardiff #etchingtattoo #pontcanna #socialdistancing #stayhome #supportsmallbusiness #shoplocal #shiptattoo @ Cardiff Ink https://t.co/m1WXcoOMCS',1
1243458111303749632,"b'Indirectly #socialdistancing due to phone malfunction,,, new phone , new age , im back #staysafe miss being out with family and friends , miss being at work #mlse #family #sullys #sullivans #soups #5401 #soupdesk see\xe2\x80\xa6 https://t.co/X0AbEGsRnJ'",1
1243458334453268480,b'The #US now has #MoreConfirmed #CoronavirusCases #thanAnywhereElse in the #world https://t.co/FmiE6FK1wg @voxdotcom #News #USConfirmedCoronavirusCases #WorldBest #Confirmed #Coronavirus #Cases #CDC #trump #Fail #COVID19 #COVID #SocialDistancing #America #Failure #Death #Millions',0
1243496649084698624,b'choose Social distancing....\n\n#SocialDistancingNow #SocialDistancing #isolation #StayAwareStaySafe #StayHomeStaySafe #StaySafe #CoronaVillains #CoronaLockdown #MumbaiLockdown #Mumbaikars #coronavirus #FridayFeeling #FridayMotivation #CONVIDIOTS #CoronavirusOutbreak #Mahabharata https://t.co/cudVYraM7K',1
1243493983218733058,b'This is deep. The only alignment shift I have contemplated during #COVID19 #socialdistancing is a need to shift from seated spinal flexion to standing spinal extension more during the day\xf0\x9f\x98\x82 https://t.co/88Gi97z4BJ',1
1243496511117369344,b'How to use social distancing to get closer to your friends and family. \nhttps://t.co/HlABoh1MvZ  via @mashable  #socialdistancing #CoronaVirus #CALMOutNow #FridayThoughts #StayHome #ShareTheLoad #ClapForTheNHS #5SOSListeningRitual #Coronavirusoutbreak #askmartin  #corona #coron\xe2\x80\xa6 https://t.co/BtTLcq2vIm',1
1243507580049260546,"b'Did you know that without leaving the couch you can virtually visit castles, zoos, theme parks, museums and galleries? Check some of them here: https://t.co/yEUZ4HMAAB #VirtualTours #SocialDistancing'",1
1243501303898071040,"b'Tnx @ barbibernat.illustration on IG  for this #quarantineoutfitchallenge! Pls (as much as you can) stay home, stay healthy. We will pull through fine as long as we all do our part \xf0\x9f\x92\x95\n\n#artchallenge #gpoy #selfisolation #quarantine #covid19 #socialdistancing #illustration https://t.co/viMOHcnuRT'",1
1243501304435130368,b'Photo by Huda Abdulmughni @takenbyhuda .\n.\n.\nSocial distancing at the supermarket. They only let 30 people inside at a time. \n#everydaymiddleeast\n#everydaykw\n#everydayeverywhere \n#socialdistancing\n#kuwait #everydaycoronavirus . .\n.\n.\n\nPhoto selected by @lolamedel from @every\xe2\x80\xa6 https://t.co/AcWBXm9Whc',1
1243503912264613889,"b'https://t.co/DR8lbKbAHJ game: To keep the self-isolation fun and lively, there are some sex games you can engage in with your partner - whether or not you live in the same house. \n#covid19sex #SocialDistancing #happeningsradio'",2
1243499609739198464,"b""#SocialDistancing #CoronaLockdown #Coronavirus #COVID19 On https://t.co/pyHWGqFA4R Listen great artists: love is a virus by lola demo @lolademomusic Don't forget, click the link https://t.co/CnNg5Lvd7i https://t.co/LPjV48qjAr""",2
1243500722110394368,b'A good visualization of why #SocialDistancing is a sustainable solution to slowdown #COVID19 rather than forced lockdowns. Well made (inspired by the corona simulator by #WashingtonPost \n\nhttps://t.co/G7KPAraPB1\n\nSimulator: https://t.co/eKlXm8udyS',2
1243595485409091584,"b'""Finding permanent homes for these people would be a challenge without the #COVID19 issues, but factor in social distancing and this brings the task to a whole new level of unachievable."" | Kelli Ballard\n\n#FridayThoughts \n\nhttps://t.co/cZadawOCDv'",1
1243597045761368064,"b""Every non-epidemiological keyboard 'expert' out there should take this course at the very least, as well as practicing social distancing from the temptation to map/chart #COVID19 https://t.co/xsbkO6VqVQ""",1
1243613337625255939,b'Please explain to me @CityofYonkers how is the golf course on the sprain brook parkway essential when it is crowded &amp; people are not practicing social distancing &amp; sitting togther drinking beer?  #CoronaLockdown #SocialDistanacing #coronavirus #StayHome #CoronavirusOutbreak',1
1243599163742445574,"b'""Social distancing doesn\'t mean social isolation"" + 5 more things to help you help your child navigate the pandemic, from @CAHoisy in this new post: https://t.co/RLCjRSAbl3\n#COVID19 https://t.co/zUYd2Apdmk'",2
1243611991270400001,"b'Infectious Disease? \xe2\x98\x91\xef\xb8\x8f Responsible social distancing? \xe2\x98\x91\xef\xb8\x8f A love affair that transcends the bounds of class, size,  health, and species? \xe2\x98\x91\xef\xb8\x8f I\xe2\x80\x99m accepting offers for my screenplay, \xe2\x80\x9cLove in the Time of Covid-19\xe2\x80\x9d #coronavirus #cats https://t.co/Vi20storeW'",2
1243640709170642947,"b""@3blue1brown makes - as usual - an excellent job at explaining what's up with social distancing, quarantine and so on.\n\n#StayTheFHome and #WashYourHands \n\n#COVID #COVID19 #Covid19usa #COVID2019 #coviditaly #covid19italy https://t.co/JaqUx7yrPD""",2
1243647979082387457,"b'@FLOTUS @WhiteHouse You\'re the master of social distancing with bully, sexual harassment, lying and ignorant @POTUS such a long time. #coronavirus is a blessing for your ""relationship"" based on \xf0\x9f\x92\xb5. Hmm what was the name for oldest woman\'s job....? https://t.co/YgSvOAiGG3'",1
1243648895294377985,b'Is the building industry keeping going right now? One family member of mine is still (happily) working right now. Is there enough social distancing to keep working?! \nPlease let us know! VJ #COVID19 https://t.co/CxZInQkXfN',1
1243649252838047744,"b""All this, 'lets make social distancing fun' crap. How to visit safely, what to watch, what to read, to do. Boy, does our society ever sound weak. Its a war. Suck it up and #StayHomeCanada Forgive me but I just heard our city of 100k now has #COVID19""",1
1243632792153530368,"b""Dr. Anthony Fauci, the White House #coronavirus task force member &amp; director of the @NIAIDNews, joined @Trevornoah's 'The Daily Social Distancing Show,' where they discussed the latest developments about the coronavirus pandemic. https://t.co/IleyHDyXI4""",1
1243625345984626691,"b'Coronavirus Outbreak: Assam ignores social distancing as districts inaugurate stores; residents crowd marketplaces to bear meat, fish and vegetables\n#coronavirus #assam #ignores https://t.co/URHL8qLixt https://t.co/vp9YOAr2un'",0
1243639369958920195,"b'@antonioguterres the Secretary-General of the United Nations, showing people how to wash hand to avoid #Coronavirus : #SafeHands \xf0\x9f\xa7\xbc Challenge. Wash your hands, don\xe2\x80\x99t touch your face; maintain social distance and #StayHome https://t.co/pZnFSj4mlZ'",1
1243687404625690625,"b'@cbs_ke @IPOA_KE @FredMatiangi @IG_NPS Totally disgusting how they were rounding people like sleep in a slaughter house\xf0\x9f\xa4\xac We are supposed to be practicing social distancing, to stop the spread of #covid19 but this morons are here harassing wananchi #CurfewinKenya'",0
1243331917694382080,b'How i keep people #sixfeetapart from me at all times: \nStep 1: Eat beans and steamed broccoli for every meal\nStep 2: Hold in the gas til someone comes in sight\nStep 3: Unleash the fart bomb\n\n#COVID19 #coronavirus #SocialDistancing #CoronavirusLockdown',1
1243330374744158209,"b""Something else Trump can boast about (see pic). There's no denying he loves to pump his own tires &amp; now the country he's so-called running is on top of the charts but not for the right reasons. #Quarantine #SocialDistancing #StayHome #coronavirus #COVID19 #Lockdown https://t.co/NVmdcJjaGX""",1
1243330567480856577,"b""\xf0\x9f\x93\xa2 Highest # s of #coronavirus cases\nUS: 83,672\nChina: 81,285\nItaly: 80,589\nSpain: 57, 786\n\n*Trump need to resign NOW before we hit 100k cases!!!\n\n*People, it's up to each of us to stop this pandemic\n\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\xf0\x9f\x98\xb7\n#StayHomeStaySafe #SocialDistancing #facemask https://t.co/ti4PPtsFqS""",0
1243331988028895233,b'#Socialdistancing bringing the #GlasswingAlumni network together! It was lovely to have #GlasswingVC teams of the past and present meet and reconnect. Looking forward to the next one! #venturecapital #AI #startup #entrepeneur https://t.co/1x1bijFs1W',1
1243336140888985603,b'Connecting with nature and spending more time with my family is what my son said he will remember most of this time...\n\n#COVID19 #coronavirus #SocialDistancing #FlattenTheCurve #families #nature #longislandsound https://t.co/XjL7uv0UwL',1
1243337494659084288,"b'Not as pretty as others but just as delicious! Jerked Pork Chop with Corn Grits and Braised Veggies. #cheflife #comfortfood #socialdistancing bizzylizzy4347 #grits @ Oak Park, Illinois https://t.co/ROt7x3aIGL'",1
1243332428242001921,"b'The @WhiteHouse is working to publish guidelines to help state and local officials make decisions on either relaxing, maintaining, or increasing #SocialDistancing and other measures designed to stop the spread of the #CCPVirus. https://t.co/gVsuiAymot'",2
1243332429013823493,"b""Bill Gates on #coronavirus: We need an 'extreme shutdown' of 6 to 10 weeks\n\n@yahoo V/@PawlowskiMario #COVID19 #COVID #CONVID #WorkFromHome #BillGates #ExtremeShutdown #CV19 #SocialDistancing #microsoft #CommonSense #Virus #FightTheVirus @MargaretSiegien \n\nhttps://t.co/ffw7NF81Pz https://t.co/HnYciXnjXr""",1
1243334021171601408,b'Day 10ish: walked 2.5/ 3 miles on a bike path. Sure people swarm but they don\xe2\x80\x99t know I worked from home and this is the only time I can get out there #SocialDistancing #retailheroes https://t.co/cfNy4cnXJE',1
1243326908206546947,"b'Turkey and soup, a match made in heaven from @CarveryKitchen \n\n#lafoodie #picorobertson #la #foodgasm #socialdistancing #mealprep #carverykitchen #smallbusinessesmakebigdifferences #SaferAtHome #thecomfyclub #thegreatamericantakeout #comfortfood #infatuationla #takeout #delivery https://t.co/zznLMDd0pd'",2
1243327084694581249,b'#Socialdistancing has put a strain on families impacted by #addiction. Check out the link below to learn more about free and confidential support services for parents struggling with a child\xe2\x80\x99s #substanceuse. #parenting #addictionsupport\n\nhttps://t.co/SiKPUROz98',1
1243328693424005120,b'It is a privilege to serve &amp; take care of patients @UHN \nIts a priority to protect front-line health care workers - we must work together &amp; speak-up to get through #COVID19 @UHN_Surgery @UofTSurgery @UofTNeuroSurge  #StayHome #SocialDistancing',2
1243339324147589120,"b'We are continuing to support our \xf0\x9f\x99\x8f Houses of Worship, as well as vulnerable populations. Please remember to practice SOCIAL DISTANCING everywhere you go, and with everyone!  \n\n#Bridgeport #BPTUpdate #InThisTogether #SOCIALDISTANCING https://t.co/KEEKhwGxEO'",1
1243341610437324800,"b'It\xe2\x80\x99s Friday here in #singapore. Heads still above water. Keep at it with #socialdistancing. Also, keep your employees employed! Think of families not your bottom line at this point.  https://t.co/Fa0zJLDS73'",1
1243340821425836032,"b'Getting the gang, the @CritJuice gang, back together for some fun tonight. Online of course and practicing #SocialDistancing. Hope your games are healthy and happy. Roll high!\n\nInitiative \xe2\x80\x9cal\xe2\x80\x9d https://t.co/JGj53AHMm8'",2
1243339864520654851,"b'We will be together again at some point Bluejays! Hopefully sooner rather than later. Stay home, wash your hands and keep reading! #NENPride #SocialDistancing https://t.co/M310OTggrp'",1
1243334496017154048,b'#GoodNews: @ColumbusPolice Officer Kyle Davis and 6-year-old Jason spent the afternoon playing tic-tac-toe while on opposite sides of a door. \n\nIt was a way for them to play while practicing #socialdistancing.  https://t.co/VshayKUSKe #HighlightingTheHelpers https://t.co/eYovrjAope',1
1243393542908567552,"b""Look what you shouldn't do during COVID-19 outbreak or anytime. Stay united and keep maintain social distancing. These are social virus. Don't be like Gaurav.\n#socialDistancing #COVID2019 https://t.co/WwNlxgFmOS""",2
1243393556758147074,b'Part 2 Part 1 Lmfao messenger video chat with my best friend sister in Edmonton lol this is how we do when we r social distancing lol \nkarenmitchell2266  lmfao\n#facebookmessenger #lolboredom #socialdistancing\xe2\x80\xa6 https://t.co/Zi8Yz4T0NS',2
1243395274166267906,"b'The #pastime #tbt #music #chill #relax #socialdistancing #oldshool  #funk #rufus #chakakahn #live #livewell #stayhome #turntable #mixer #vinyl #seratodj #technics1200 #og #idigit #itsintgeblood #\xe2\x9d\xa4 @ The Colony, Anaheim https://t.co/Pj2rYx45Tn'",1
1243396106899210241,"b'It saddens me that people keep ignoring instructions to do #socialdistancing. This isn\'t about ""it\'s my life, I\'ll do whatever I want"" anymore. This is a global problem. You don\'t know if you\'re infected or not, you don\'t know if you\'re infactious or not. Please, stay at home.'",1
1243397018828980229,"b'Daily catch up calls, regular video conf. check-ins, WhatsApp texts, #birthday cakes in emoji! Things that are keeping us sane while we #WFH. How are you holding up?  #SocialDistancingNow https://t.co/myL8W6JahF'",1
1243398142843748352,b'My entry for @tinanawrockiart #drawthisinyourstyle challenge. Here\xe2\x80\x99s my version of her #trashpanda #raccoon #1930s #animation #animator #drawing #challenge #cartoon #funny #artist #art  #trash #handdrawn  #pencildrawing  #socialdistancing  #2d #2danimation #traditionalanimation https://t.co/3DKVSfQThT',1
1243398345789329413,b'Please send us better ideas of keeping sane while working at home and kids not going to school. \xf0\x9f\x98\x8e #Shtudio #selfisolation #coronavirus #covid19 #covid_19 #isolationcreation #sydneyisolation #australiaselfisolates #socialdistancing #SocialDistancing2020 https://t.co/GnIoMb2Yzy',1
1243391548651237377,"b'If our volunteer foot patrol can function effectively while social distancing, then so can you! Please do your part to prevent spreading COVID-19. #SocialDistancing #PlankTheCurve #tbt #throwbackthursday https://t.co/Qj6tD1KodP'",1
1243381495319810048,"b""This was so needed tonight! Missing everyone's faces and happy to see this crew (virtually)! #happyhour #virtual #friends #bradybunch #zoom #socialdistancing #WeGotThisKC #HowwedoKC #stayhomekc https://t.co/ZYSlvQ7WkL""",1
1243395780255215617,"b'People are biking, running, walking more than I\xe2\x80\x99ve ever observed before. The air is clean. I don\xe2\x80\x99t know how to feel about something so beautiful during a worldwide pandemic. #socialdistancinglife #CoronavirusPandemic https://t.co/gocVUy0hA1'",2
1243390522070163460,b'3rd Batch of my captures\n\n#nofilter #mobilephotography #macrophotography #workfromhome #socialdistancing #quarantine #corona #hobby #photography #photographer #xiaomi #redmi #like #love #happy #macro #nature #flowers\xe2\x80\xa6 https://t.co/fGleW5kVFa',2
1243355800329809920,"b""#MatchDay is the most anticipated event of a med student's career. This year, that event looked quite different thanks to #socialdistancing. We've never been more proud of you, @wakeforestmed fourth-years!\n\nhttps://t.co/4eUzB148dE""",1
